Job_Id,Creation_Date,Job_Title,Business_Unit,Country,City_or_Town,Institution,Qualifications_Type,Qualification_Name,Other_Qualifications,Professional_Qualification,General_Work_Experience,current_Salay,Expected_Salary,General_Availability,Gender,Current_Employer,Current_Title,Job_Experience_Level,Type_of_Employment,Eligibility_Namibia,Academic_Average,Campus_Hire_or_Experienced_Hire,Tax_Company_Experience,Interview_Score
77-799-4625,28/03/2023 18:46,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree,None,NA,none,3 - 4 years,1088436,797933,Available immediately,Male,none,none,Entry Level,Contract,Yes,60-70%,Campus Hire,none,0
77-799-4625,27/03/2023 11:07,Tax Intern | Tax,Tax,Namibia,Keetmanshoop,University of Namibia (UNAM),Honours Degree/Honours Equivalent,None,NA,none,11 - 13 years,899469,679041,Available immediately,Male,none,none,Entry Level,Contract,Yes,70-80%,Campus Hire,none,2.16
77-799-4625,16/03/2023 12:10,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours Equivalent,None,NA,none,5 - 7 years,994961,1045037,Available immediately,Female,Sixtonine Lounge,Assistant Manager,Entry Level,Contract,Yes,70-80%,Campus Hire,none,3.42
77-799-4625,03/04/2023 18:13,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Diploma,None,NA,none,0 - 1 years,1026306,623743,Available immediately,Male,Wecke N Voigts,Accounts Clerk,Entry Level,Contract,Yes,50-60%,Campus Hire,none,0
77-799-4625,08/04/2023 11:32,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours Equivalent,Accounting For Business And Strategic Business Administration Modules,NA,none,4 - 5 years,1021737,999728,Available at 1-weeks’ notice,Female,none,none,Entry Level,Contract,Yes,80-89%,Campus Hire,none,4.27
77-799-4625,27/03/2023 21:46,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Honours Degree/Honours Equivalent,None,NA,none,1 - 2 years,814027,1055925,Available immediately,Male,Armstong Armstrong,Administrator,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.45
77-799-4625,09/03/2023 8:25,Tax Intern | Tax,Tax,Namibia,Windhoek,The International University of Management,High School Certificate,None,NA,none,11 - 13 years,670253,834617,Available at 24-hours’ notice,Male,Pricewaterhousecoopers,Tax Intern,Entry Level,Contract,Yes,60-70%,Campus Hire,none,0
77-799-4625,10/03/2023 10:26,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Honours Degree/Honours Equivalent,None,NA,none,11 - 13 years,758990,923327,Available at 2-weeks’ notice,Female,Trans Kalahari Corridor Secretariat,Graduate Intern,Entry Level,Contract,Yes,60-70%,Campus Hire,none,4.46
77-799-4625,09/03/2023 6:56,Tax Intern | Tax,Tax,Namibia,Rehoboth,The International University of Management,Bachelors Degree (In progress),None,NA,none,4 - 5 years,899865,1215044,Must honour 30 day notice period (or longer),Male,Namibia Investment Promotion Development Board (Nipdb),Research Intern,Entry Level,Contract,Yes,50-60%,Campus Hire,none,0
77-799-4625,15/03/2023 12:12,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree (In progress),None,NA,none,5 - 7 years,1227968,950071,Available at 2-weeks’ notice,Male,Adventist Development And Relief Agency Namibia,Peer Counselor,Entry Level,Contract,Yes,60-70%,Campus Hire,none,3.58
77-799-4625,28/03/2023 8:23,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree (In progress),None,NA,none,4 - 5 years,686186,1086938,Available immediately,Female,none,none,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.88
77-799-4625,03/04/2023 23:01,Tax Intern | Tax,Tax,Namibia,Windhoek,The International University of Management,Bachelors Degree,A Dynamic Competent Woman Who Seeks Challenges To Excel In The Field Of Accounting To Upholds The Companys Standards,NA,none,4 - 5 years,968327,1211882,Available immediately,Female,none,none,Entry Level,Contract,Yes,50-60%,Campus Hire,none,2.28
77-799-4625,27/03/2023 8:55,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours Equivalent,Final Year Electives Taxation And Constitutional Property Law,NA,none,1 - 2 years,1104548,1163269,Must honour 30 day notice period (or longer),Female,Cronje Inc,Legal Practitioner,Entry Level,Contract,Yes,60-70%,Campus Hire,none,4.29
77-799-4625,28/03/2023 3:45,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree,None,NA,none,2 - 3 years,829530,1036766,Available immediately,Male,Pc Centre (Pty) Ltd,Sales/Accounts Intern,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.63
77-799-4625,28/03/2023 13:34,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree,None,NA,none,0 - 1 years,1015275,732362,Must honour 30 day notice period (or longer),Female,Shine Technologies Solutions (Pty) Ltd,Erp Consultant,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.37
77-799-4625,23/03/2023 14:13,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree,None,NA,none,4 - 5 years,763518,861808,Available immediately,Female,Nazim Fmcg Distributors (Pty) Ltd,Assistant Accountant,Entry Level,Contract,Yes,70-80%,Campus Hire,none,0
77-799-4625,27/03/2023 8:58,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree,None,NA,none,1 - 2 years,1229067,1051083,Available immediately,Male,Welwitchia Health Training Center (Whtc),Lecturer In Mathematics Part-Time,Entry Level,Contract,Yes,70-80%,Campus Hire,none,3.66
77-799-4625,12/03/2023 19:03,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree (In progress),None,NA,none,None,965473,660000,Available immediately,Male,none,none,Entry Level,Contract,Yes,60-70%,Campus Hire,none,0
77-799-4625,14/03/2023 7:30,Tax Intern | Tax,Tax,Namibia,Swakopmund,University of Namibia (UNAM),Bachelors Degree (In progress),None,NA,none,1 - 2 years,1081929,1078215,"Available immediately, Available at 24-hours’ notice",Male,Allbet Sports Betting (Pty) Ltd,Cashier,Entry Level,Contract,Yes,70-80%,Campus Hire,none,0
77-799-4625,09/04/2023 4:49,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Honours Degree/Honours Equivalent,None,NA,none,7-10 years,685655,983551,Available immediately,Male,Woermann Brock & Co (Pty) Ltd,Admin Apprentice 2022 - Present,Entry Level,Contract,Yes,70-80%,Campus Hire,none,0
77-799-4625,28/03/2023 12:20,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Honours Degree/Honours Equivalent,None,NA,none,1 - 2 years,1091755,1011651,Must honour 30 day notice period (or longer),Male,Inner City,Bookkeeper,Entry Level,Contract,Yes,60-70%,Campus Hire,none,4
77-799-4625,18/03/2023 13:50,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree,None,NA,none,5 - 7 years,1047717,1100476,Available immediately,Male,none,none,Entry Level,Contract,Yes,70-80%,Campus Hire,none,4.93
77-799-4625,04/04/2023 8:58,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Honours Degree/Honours Equivalent,None,NA,none,7-10 years,992230,1236998,Available immediately,Male,none,none,Entry Level,Contract,Yes,60-70%,Campus Hire,none,0
77-799-4625,09/03/2023 14:48,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Honours Degree/Honours Equivalent,None,NA,none,2 - 3 years,712800,917194,Available immediately,Male,Telecom Namibia,Financial Agent,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.78
77-799-4625,10/03/2023 11:23,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours Equivalent,Cia Part In Progress,NA,none,2 - 3 years,1120559,1063253,Available immediately,Female,Sanlam Namibia,Internal Auditor Clerck,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.93
77-799-4625,17/03/2023 13:06,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree,None,NA,none,4 - 5 years,816209,730614,Available immediately,Female,Deloitte,Risk Advisory Intern,Entry Level,Contract,Yes,70-80%,Campus Hire,none,4.75
77-799-4625,06/04/2023 20:16,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours Equivalent,None,NA,none,0 - 1 years,969598,857270,Available immediately,Female,Namibia Wildlife Resort,Fainacial Assistant : Debtors & Treasury,Entry Level,Contract,Yes,70-80%,Campus Hire,none,0
77-799-4625,02/04/2023 8:56,Tax Intern | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours Equivalent,Financial Accounting Management Accounting Taxation Auditing Computerised Accounting System Financial Management Commercial Law Business Statistics,NA,none,0 - 1 years,670494,635912,Available at 24-hours’ notice,Female,Office Of The Judiciary,Assistant Accountant,Entry Level,Contract,Yes,80-89%,Campus Hire,none,2.65
77-799-4625,22/03/2023 7:22,Tax Intern | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree,None,NA,none,0 - 1 years,1234033,1120792,Available immediately,Female,Faical Investments Inc,Office Administrator,Entry Level,Contract,Yes,60-70%,Campus Hire,none,5.74
99-550-0211,23/11/2022 15:23,Tax Manager/ Senior Manager | Tax,Tax,Botswana,Gaborone,University of Namibia (UNAM),Masters Degree,None,none,None,11 - 13 years,1241863,899474,Must honour 30 day notice period (or longer),Female,none,none,Mid-Senior Level,Full-time,Yes,70-80%,Experienced Hire,none,0
99-550-0211,07/11/2022 21:32,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,The International University of Management,Higher Diploma,None,Advanced Diploma,None,Greater than 13 years,722186,762609,Must honour 30 day notice period (or longer),Female,Bank Windhoek,Sales Specialist,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,4.04
99-550-0211,02/02/2023 9:00,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,The International University of Management,Masters Degree,None,Brunch management,None,1 - 2 years,1169323,717168,Available immediately,Male,none,none,Mid-Senior Level,Full-time,Yes,80-89%,Experienced Hire,none,0
99-550-0211,14/11/2022 17:06,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Diploma,None,none,None,7-10 years,887973,1059642,Available immediately,Female,Asa Microfinance (T) Ltd,Internal Auditor Manager,Mid-Senior Level,Full-time,Yes,70-80%,Experienced Hire,none,0
99-550-0211,03/05/2023 12:45,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours equivalent/Postgraduate Diploma,None,none,None,1 - 2 years,979522,1196887,Available immediately,Male,Ministry Of Finance,Coordinator - Tax Intelligence And Investigation Coordination Unit,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,3.74
99-550-0211,01/04/2023 8:17,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Masters Degree,None,NA,CA(Nam),2 - 3 years,1101274,800929,Available at more than two month's notice,Male,Pwc Namibia,Assurance Manager (Financial Services),Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,0
99-550-0211,08/04/2023 0:33,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,The Institute of Information Technology,Bachelors Degree,None,none,None,2 - 3 years,753295,789983,Available at 24-hours’ notice,Male,University Of Namibia,Student Assistance,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,0
99-550-0211,24/02/2023 12:19,Tax Manager/ Senior Manager | Tax,Tax,Botswana,Gaborone,University of Namibia (UNAM),Certificate,Aat,none,None,7-10 years,806550,718289,Must honour 30 day notice period (or longer),Male,Pricewaterhousecoopers,Associate,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,5.14
99-550-0211,31/03/2023 16:11,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Honours Degree/Honours equivalent/Postgraduate Diploma,None,NA,Licentiate Member – Zambia Institute of Chartered Accountants,2 - 3 years,867279,898841,Must honour 30 day notice period (or longer),Male,Total Namibia (Pty) Ltd,Financial Controller,Mid-Senior Level,Full-time,Yes,80-89%,Experienced Hire,none,0
99-550-0211,04/04/2023 14:45,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,The International University of Management,Honours Degree/Honours equivalent/Postgraduate Diploma,None,none,None,7-10 years,677068,1102986,Available at 1-weeks’ notice,Female,Voraltex Trading Cc,Network And Systems Admin,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,0
99-550-0211,28/03/2023 8:31,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree,None,none,None,1 - 2 years,1186810,720414,Available immediately,Female,Nust Economic Society,Tutor,Mid-Senior Level,Full-time,Yes,70-80%,Experienced Hire,none,4.69
99-550-0211,04/11/2022 9:45,Tax Manager/ Senior Manager | Tax,Tax,South Africa,Johannesburg,University of Namibia (UNAM),Honours Degree/Honours equivalent/Postgraduate Diploma,None,none,None,7-10 years,1100710,958037,Must honour 30 day notice period (or longer),Male,Stein Registered Auditors,Head Of Tax,Mid-Senior Level,Full-time,Yes,0-40%,Experienced Hire,none,2.72
99-550-0211,27/03/2023 10:17,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree,None,none,None,7-10 years,946843,1134618,Available immediately,Male,Lifeline/Childline Namibia,System Administrator,Mid-Senior Level,Full-time,Yes,50-60%,Experienced Hire,none,5.87
99-550-0211,24/07/2022 16:59,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Gobabis,The International University of Management,Honours Degree/Honours equivalent/Postgraduate Diploma,None,NA,none,7-10 years,699503,779158,Available immediately,Male,Ernst & Young,"Manager, Senior Manager, Associate",Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,4.34
99-550-0211,28/03/2023 13:23,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Bachelors Degree,None,NA,none,None,1130170,1032558,Must honour 30 day notice period (or longer),Male,Spitzkoppe Retail Solution,Branch Support Technician,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,0
99-550-0211,25/08/2022 9:45,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Masters Degree,None,Currently enrolled for a PhD Prep in TAX course at University of Pretoria,None,4 - 5 years,643502,790469,Must honour 30 day notice period (or longer),Male,University Of Pretoria Tax Hons.,Research Intern,Mid-Senior Level,Full-time,Yes,70-80%,Experienced Hire,none,3.25
99-550-0211,26/08/2022 9:57,Tax Manager/ Senior Manager | Tax,Tax,South Africa,Pretoria,University of Namibia (UNAM),Honours Degree/Honours equivalent/Postgraduate Diploma,None,none,None,0 - 1 years,1104792,1095748,Must honour 30 day notice period (or longer),Male,Nmg Benefits,Senior Accounts Manager – Retirement Funds (Tax /Paye  Manager),Mid-Senior Level,Full-time,Yes,50-60%,Experienced Hire,none,0
99-550-0211,07/06/2022 21:36,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,The International University of Management,Bachelors Degree,None,none,None,2 - 3 years,967904,1008365,Available at 1-weeks’ notice,Male,Commerce Hub Accounting And Tax,Accountant,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,5.97
99-550-0211,27/05/2022 11:05,Tax Manager/ Senior Manager | Tax,Tax,South Africa,Cape Town,Namibia University of Science and Technology (NUST),Bachelors Degree,None,none,None,4 - 5 years,1237399,694545,Must honour 30 day notice period (or longer),Male,Ey,Tax Supervisor,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,4.57
99-550-0211,12/04/2023 7:00,Tax Manager/ Senior Manager | Tax,Tax,Kenya,Nakuru,Namibia University of Science and Technology (NUST),Masters Degree,None,none,None,2 - 3 years,1096625,805570,Available immediately,Female,none,none,Mid-Senior Level,Full-time,Yes,80-89%,Experienced Hire,none,0
99-550-0211,11/03/2023 8:39,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,Namibia University of Science and Technology (NUST),Higher Diploma,None,NA,none,None,1003561,722127,Must honour 30 day notice period (or longer),Female,Acorn Financial Services Cc,Accountant,Mid-Senior Level,Full-time,Yes,80-89%,Experienced Hire,none,0
99-550-0211,12/03/2023 10:05,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Bachelors Degree,None,NA,none,11 - 13 years,643770,739308,Must honour 30 day notice period (or longer),Male,Pricewaterhousecoopers Namibia,Senior Tax Associate,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,3.76
99-550-0211,09/11/2022 15:15,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Windhoek,University of Namibia (UNAM),Masters Degree,I Hold A Grade Certificate And Certificate In Taxation And Management Science Diploma In Taxation And Management Science Obtained From The University Of Namibia April Bachelors In Accounting Honors Completed From The University Of Namibia April,NA,none,5 - 7 years,977605,1090885,Available at 24-hours’ notice,Male,N/A,Administrative Assistant,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,3.16
99-550-0211,02/06/2022 14:13,Tax Manager/ Senior Manager | Tax,Tax,Namibia,Lüderitz,The International University of Management,Honours Degree/Honours equivalent/Postgraduate Diploma,I Finished Studying For My Degree Programme Last Year But For Me To Obtain It I Need To Do An Internship For Months,none,None,3 - 4 years,762631,914985,Available at 1-weeks’ notice,Female,none,none,Mid-Senior Level,Full-time,Yes,60-70%,Experienced Hire,none,0
